Count,x,y,v_x,v_y,theta
1.0,0.0440054092689652,1.403794742438431,0.1028442995871366,-0.0682330834892605,0.0143558046706924
2.0,0.03408812743575678,1.4014038849414976,-0.44549206850889567,-0.18985191587314215,0.028323948246636182
3.0,0.035256298803878615,1.4025187938736832,0.06713139069513048,-0.07320779837934702,0.02558985244062088
4.0,0.041559697711247845,1.4014296587801516,0.03697016577487603,-0.08488194443286323,0.04417530054426125
5.0,0.040899803339854705,1.4012898297336414,0.037553138119253066,-0.10149376156621435,0.05453282630211927
6.0,0.031189581031476003,1.4006557483418136,0.038847696532328196,-0.1106551770696746,0.05535974342778191
7.0,0.03753043720913183,1.402267547171743,0.014880619331684575,-0.11853925432272727,0.059676905698698365
8.0,0.030769430631631976,1.4018536749923858,0.05355037850647987,-0.14206827108717496,0.053944098640526045
9.0,0.04606880858691153,1.402448135963242,-0.07049170703336653,-0.12832265613145016,0.07055679479998958
10.0,0.037377863200973575,1.4018176659565724,-0.09029706950745883,-0.09365117858421955,0.05660886784308665
11.0,0.045118665612675454,1.4052809450541868,-0.07912733616163857,-0.13573284409213981,0.067341571751794
12.0,0.046487232695938935,1.4054958075403319,-0.010224246915769342,-0.1397851320812603,0.071278780881459
13.0,0.049057274062999714,1.404305437702098,0.0691338758385183,-0.1298115443751057,0.06283471755444102
14.0,0.039095933356870685,1.40472633094688,-0.0725020838319518,-0.1752116695650796,0.08984358599437747
15.0,0.036460631323770275,1.4048687247106484,0.0037670415584200416,-0.1333045377887334,0.08490075178745451
16.0,0.03897233471855469,1.4047386195912714,-0.03267175449456944,-0.14139607727790865,0.0893028818118655
17.0,0.045693890752755525,1.4066098734948789,-0.04663121700576907,-0.10934883918201029,0.05585008426967101
18.0,0.046307691932993965,1.4071921966598606,0.0014205452300012425,-0.10956304159909244,0.052300925954328434
19.0,0.0366576583201088,1.4069140126339232,0.04252475301216808,-0.096302345118703,0.05822978227576332
20.0,0.03947743124288668,1.4077724764405928,0.1055969406739311,-0.1127145167402867,0.07224217635026965
21.0,0.03380844581437099,1.4069840109994782,0.04744339299969592,-0.14152543700715903,0.08422791794875976
22.0,0.03596204688671438,1.4059048894802504,0.10368767701788316,-0.10971084972429451,0.06666274697852693
23.0,0.0349329469751684,1.4043263444091043,0.07019863778836478,-0.08740643816232918,0.06738920235776405
24.0,0.03944480990443142,1.4079534209866944,0.1784315635613853,-0.14028787839313428,0.029326820521564916
25.0,0.04377445381631449,1.4072928019415258,0.1794333922473914,-0.16074545663447326,0.03225335639980295
26.0,0.04346600670217001,1.4070462793621792,0.16516093739063892,-0.17678474326939914,0.05050431678279514
27.0,0.04139029456348015,1.4075277817251948,0.3210251502440175,-0.12081121193595779,0.039738161028702444
28.0,0.04128934642252166,1.4070636894668593,0.22966986139984683,-0.1915368374881849,0.04723064540160418
29.0,0.04009831915993611,1.4070652206083136,0.22827566065829036,-0.18441748110653985,0.04057190996683044
30.0,0.04016928152212329,1.4075197253669502,0.24094544860211303,-0.18609710014993028,0.05004766308985853
31.0,0.03233114939732881,1.4072895640861194,0.19017780385448219,-0.18093013275735817,0.05707326999008739
32.0,0.04321957405216269,1.4067045249087493,0.20079222934006594,-0.18797799236618037,0.05313513748477871
33.0,0.02945335017412439,1.4055596352471729,0.2200296357117083,-0.16337312932041237,0.0307369180139389
34.0,0.03125002407598957,1.4075738466890788,0.23017961051787547,-0.15383956685497324,0.037609752482840944
35.0,0.034125426656790143,1.408848905768724,0.25654312239218713,-0.15073000889119215,0.04050713878928256
36.0,0.024568581633640483,1.4076592422882404,0.32459316638212055,-0.19540136381169257,0.0357067167061054
37.0,0.016100040713759825,1.4062201550200009,0.39155054608222495,-0.17659723997119142,0.041322102839402415
38.0,0.01731010516600695,1.4070501120076504,0.30256026846956846,-0.20126428450643835,0.0365212744730508
39.0,0.030697666924325392,1.4076595259681328,0.38335918101491473,-0.21019169012299102,0.03753643447890876
40.0,0.02736603141319894,1.4094575531058011,0.3685412052781281,-0.24748963578401953,0.04140342106516951
41.0,0.029470439234789318,1.4086372913453034,0.44666791409857176,-0.27187636537909926,0.03820934434914521
42.0,0.03321612487163143,1.4082715207165921,0.4611210519813562,-0.23440730013727423,0.04174531750458564
43.0,0.0422534871466963,1.4094434052804155,0.373242348771131,-0.22531941255609395,0.03898537275386821
44.0,0.03816013229151453,1.4080132875955405,0.37966188705261394,-0.22185550605956353,0.027000685220264553
45.0,0.03954170984974098,1.4079743953439057,0.3165359178577078,-0.2214214138600672,0.048550522182641796
46.0,0.035336407612928555,1.4081895852279251,0.3422075157853766,-0.22829159664942608,0.05290523905669807
47.0,0.03455696752889726,1.4084649814306507,0.34502791564776325,-0.2091975860878414,0.040116926709880395
48.0,0.04470607369640375,1.408386565618315,0.35605744352794955,-0.20646640831444701,0.02602508977480126
49.0,0.04139795427358527,1.4059913869567053,0.27445634855242257,-0.23159573762454688,0.028905694286581244
50.0,0.03189474659563986,1.4070199426510825,0.33262682647205566,-0.1619301757170546,0.016846965281499364
51.0,0.03626427591651426,1.402914602694695,0.1735543057560876,-0.26544286810687906,0.038676915634797325
52.0,0.03891708900498811,1.4062333218354721,0.42354866601343416,-0.16440891298072705,-0.001029159031151246
53.0,0.034408832312017544,1.4047683364716606,0.37529829113395985,-0.17821212412656384,0.024225561927548753
54.0,0.03640300674542365,1.4025051470162477,0.3412343482137546,-0.1833057755046835,0.03081810122050221
55.0,0.026887146822520698,1.4023480239669244,0.4252570431010288,-0.1926356989241786,0.022956860704900987
56.0,0.035629281131853124,1.4072272912505974,0.4273099576429465,-0.18053283137441226,0.001962943069822952
57.0,0.044001614715755255,1.407168977369458,0.38457292684545097,-0.17618807097860914,-0.008869903747054035
58.0,0.02786405032334933,1.4053231366892758,0.36174452860835826,-0.18913545138206347,-0.041238954153985555
59.0,0.023318691684537134,1.406004320675013,0.37388594346768833,-0.1741402603325998,-0.04514837299750242
60.0,0.019127966350487587,1.4063826136751998,0.28097683782307625,-0.19417501734778492,-0.056351313752813006
61.0,0.037085030931594994,1.4061281268395647,0.39089166174937795,-0.19174915799090522,-0.03045837247953255
62.0,0.006201840352986763,1.4079617721711999,0.227187083251478,-0.18106181926007395,-0.03865241481261873
63.0,0.007989227498737103,1.405171696033904,0.2019196475058307,-0.18344640391430583,-0.07722999543070368
64.0,0.0025749032982977007,1.405772481341978,0.20437139907156343,-0.16719690870289622,-0.05674085500881895
65.0,0.004140703274181852,1.40520002114042,0.13371522833957422,-0.16233634563719365,-0.061765318212601436
66.0,0.009918700279960835,1.4054291816554012,0.06851779282449329,-0.15377022666999599,-0.07174975130878138
67.0,0.010668251331802683,1.4047640816629527,0.05798798957167041,-0.1662695817416592,-0.08296213890782979
68.0,0.006221811187811231,1.4061352868602883,0.03290100367831692,-0.1754661525135094,-0.0486645686007459
69.0,0.013184023022641244,1.4041057257883205,0.0801906247631679,-0.16242444054495966,-0.047916800783231135
70.0,0.014653706674377983,1.4065492033739462,-0.018722880300355686,-0.17857190883920326,-0.05560282597939345
71.0,0.012654055564691704,1.4061082167645218,-0.024007903970549496,-0.19853997281817184,-0.03609064980368539
72.0,0.016112308171750637,1.4055305702704965,-0.047117765850684445,-0.18893392434740158,-0.05444217221617736
73.0,0.017119688206007032,1.4053620771608215,0.02375649035217535,-0.19413042725098975,-0.045402060249947994
74.0,0.017307665014420107,1.405208726060399,0.021937912094805844,-0.20952684911202005,-0.059530873726565306
75.0,0.01547640008247588,1.4046471079861886,0.10218086518657195,-0.20637982010561864,-0.051270829254619316
76.0,0.046847524100992056,1.4056286316257487,0.1153605952447072,-0.2043246229026255,-0.030326403173482962
77.0,0.023368842433917902,1.4054148139529998,0.09002770703565915,-0.17199715248475345,-0.054007746733853584
78.0,0.024102820325039274,1.405275506815574,0.18574304996770646,-0.17175026677905175,-0.05128370170462368
79.0,0.04134085515576778,1.4099922689224484,0.02429051495048816,-0.20067717234386453,-0.03257168911407106
80.0,0.021488594211762992,1.4057084736821863,0.17728856446882246,-0.18804772033591724,-0.05662251727989094
81.0,0.014548489304073774,1.4053042198810795,0.2093847532341921,-0.1668006305769416,-0.06939739331182503
82.0,0.025550561678561325,1.405611643465542,0.15126152033790258,-0.20587896231909097,-0.026317185498094083
83.0,0.03440402916713367,1.4043656338601176,0.14696492236882225,-0.21917208622085568,-0.0032426382411956008
84.0,0.034104642061964764,1.4047448818774575,0.08398284805625637,-0.2343611479218628,-0.0028956225812622146
85.0,0.03319053173289498,1.403857203458181,0.026397019306660822,-0.2387650150483359,-0.003655907739237422
86.0,0.030121053994700775,1.4076707016358367,0.11170141131567907,-0.18498622297197218,-0.059111676331118156
87.0,0.025641073910629024,1.4079497189972223,0.16888296058402605,-0.16689765022431458,-0.04394804740372583
88.0,0.022077632971184667,1.4072685914322691,0.13939011723388905,-0.16686511861573716,-0.07099893057351732
89.0,0.018417262235135314,1.4067538223674267,0.09684236757906728,-0.18360907781191188,-0.08086121763344822
90.0,0.0357812510949816,1.4075288512894715,0.1360358686467745,-0.13801531136382508,-0.05361218764838372
91.0,0.03995192563740173,1.4078279911513203,0.07858488965167573,-0.15699349774334484,-0.05251683704844466
92.0,0.036731993544122474,1.4070068186059719,0.005409784260739785,-0.15301272843302946,-0.05569681683154856
93.0,0.03922802868506468,1.4074294796928046,-0.0014450714841370005,-0.1302661248579852,-0.060136150150496545
94.0,0.0211207251010641,1.4068884078980572,-0.0597819206711542,-0.12410898070960459,-0.062352023515222656
95.0,0.040864555638965114,1.4069974052607086,0.1287583290214869,-0.14125140927208318,-0.06202000226729861
96.0,0.015884172879345584,1.4061753145820426,0.023536062568299876,-0.12473001465878142,-0.04726167265545991
97.0,0.020123174657903763,1.407779062654331,0.05722242010840187,-0.15177698060376638,-0.04762834321589531
98.0,0.012412817028387441,1.4026710794172126,-0.013581666734335765,-0.12374843388864602,-0.030901246269570772
99.0,0.007224676847981621,1.4030485823551293,-0.015475841772186054,-0.10639607066945907,-0.02974983708982128
100.0,0.012098530215129414,1.4034173171150668,0.10641888804980545,-0.14659073143431073,-0.05465096093989403
101.0,0.01844484634268108,1.4030252720142373,0.1429046844442357,-0.1322011532845324,-0.04549561440962355
